id,company_id/id,location_id/id,storage_category_id/id,active,posx,posy,posz,usage,barcode,removal_priority,name
marin.stock_location_5185,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,13,2,Internal Location,CDG-R2F13N2,1258,R2F13N2
marin.stock_location_5186,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,13,3,Internal Location,CDG-R2F13N3,1259,R2F13N3
marin.stock_location_5187,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,14,1,Internal Location,CDG-R2F14N1,1268,R2F14N1
marin.stock_location_5188,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,14,2,Internal Location,CDG-R2F14N2,1269,R2F14N2
marin.stock_location_5189,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,14,3,Internal Location,CDG-R2F14N3,1270,R2F14N3
marin.stock_location_5190,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,15,1,Internal Location,CDG-R2F15N1,1279,R2F15N1
marin.stock_location_5191,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,15,2,Internal Location,CDG-R2F15N2,1280,R2F15N2
marin.stock_location_5192,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,15,3,Internal Location,CDG-R2F15N3,1281,R2F15N3
marin.stock_location_5193,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,16,1,Internal Location,CDG-R2F16N1,1290,R2F16N1
marin.stock_location_5194,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,16,2,Internal Location,CDG-R2F16N2,1291,R2F16N2
marin.stock_location_5195,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,16,3,Internal Location,CDG-R2F16N3,1292,R2F16N3
marin.stock_location_5196,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,17,1,Internal Location,CDG-R2F17N1,1301,R2F17N1
marin.stock_location_5197,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,17,2,Internal Location,CDG-R2F17N2,1302,R2F17N2
marin.stock_location_5198,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,17,3,Internal Location,CDG-R2F17N3,1303,R2F17N3
marin.stock_location_5199,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,18,1,Internal Location,CDG-R2F18N1,1312,R2F18N1
marin.stock_location_5200,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,18,2,Internal Location,CDG-R2F18N2,1313,R2F18N2
marin.stock_location_5201,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,18,3,Internal Location,CDG-R2F18N3,1314,R2F18N3
marin.stock_location_5202,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,19,1,Internal Location,CDG-R2F19N1,1323,R2F19N1
marin.stock_location_5203,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,19,2,Internal Location,CDG-R2F19N2,1324,R2F19N2
marin.stock_location_5204,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,19,3,Internal Location,CDG-R2F19N3,1325,R2F19N3
marin.stock_location_5205,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,20,1,Internal Location,CDG-R2F20N1,1334,R2F20N1
marin.stock_location_5206,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,20,2,Internal Location,CDG-R2F20N2,1335,R2F20N2
marin.stock_location_5207,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,20,3,Internal Location,CDG-R2F20N3,1336,R2F20N3
marin.stock_location_5208,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,21,1,Internal Location,CDG-R2F21N1,1345,R2F21N1
marin.stock_location_5209,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,21,2,Internal Location,CDG-R2F21N2,1346,R2F21N2
marin.stock_location_5210,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,21,3,Internal Location,CDG-R2F21N3,1347,R2F21N3
marin.stock_location_5211,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,22,1,Internal Location,CDG-R2F22N1,1355,R2F22N1
marin.stock_location_5212,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,22,2,Internal Location,CDG-R2F22N2,1356,R2F22N2
marin.stock_location_5213,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,22,3,Internal Location,CDG-R2F22N3,1357,R2F22N3
marin.stock_location_5214,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,23,1,Internal Location,CDG-R2F23N1,1367,R2F23N1
marin.stock_location_5215,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,23,2,Internal Location,CDG-R2F23N2,1368,R2F23N2
marin.stock_location_5216,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,23,3,Internal Location,CDG-R2F23N3,1369,R2F23N3
marin.stock_location_5217,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,24,1,Internal Location,CDG-R2F24N1,1378,R2F24N1
marin.stock_location_5218,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,24,2,Internal Location,CDG-R2F24N2,1379,R2F24N2
marin.stock_location_5219,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,24,3,Internal Location,CDG-R2F24N3,1380,R2F24N3
marin.stock_location_5220,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,25,1,Internal Location,CDG-R2F25N1,1389,R2F25N1
marin.stock_location_5221,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,25,2,Internal Location,CDG-R2F25N2,1390,R2F25N2
marin.stock_location_5222,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,25,3,Internal Location,CDG-R2F25N3,1391,R2F25N3
marin.stock_location_5223,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,26,1,Internal Location,CDG-R2F26N1,1400,R2F26N1
marin.stock_location_5224,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,26,2,Internal Location,CDG-R2F26N2,1401,R2F26N2
marin.stock_location_5225,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,26,3,Internal Location,CDG-R2F26N3,1402,R2F26N3
marin.stock_location_5226,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,27,1,Internal Location,CDG-R2F27N1,1411,R2F27N1
marin.stock_location_5227,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,27,2,Internal Location,CDG-R2F27N2,1412,R2F27N2
marin.stock_location_5228,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,27,3,Internal Location,CDG-R2F27N3,1413,R2F27N3
marin.stock_location_5229,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,28,1,Internal Location,CDG-R2F28N1,1422,R2F28N1
marin.stock_location_5230,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,28,2,Internal Location,CDG-R2F28N2,1423,R2F28N2
marin.stock_location_5231,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,28,3,Internal Location,CDG-R2F28N3,1424,R2F28N3
marin.stock_location_5232,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,29,1,Internal Location,CDG-R2F29N1,1433,R2F29N1
marin.stock_location_5233,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,29,2,Internal Location,CDG-R2F29N2,1434,R2F29N2
marin.stock_location_5234,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,29,3,Internal Location,CDG-R2F29N3,1435,R2F29N3
marin.stock_location_5235,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_2,True,4,30,1,Internal Location,CDG-R2F30N1,1444,R2F30N1
marin.stock_location_5236,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_3,True,4,30,2,Internal Location,CDG-R2F30N2,1445,R2F30N2
marin.stock_location_5237,marin.company_lmmr,marin.stock_location_5060,marin.stock_storage_category_4,True,4,30,3,Internal Location,CDG-R2F30N3,1446,R2F30N3
marin.stock_location_5238,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,8,1,Internal Location,CDG-R3F08N1,1723,R3F08N1
marin.stock_location_5239,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,8,2,Internal Location,CDG-R3F08N2,1724,R3F08N2
marin.stock_location_5240,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,8,3,Internal Location,CDG-R3F08N3,1725,R3F08N3
marin.stock_location_5241,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,9,1,Internal Location,CDG-R3F09N1,1712,R3F09N1
marin.stock_location_5242,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,9,2,Internal Location,CDG-R3F09N2,1713,R3F09N2
marin.stock_location_5243,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,9,3,Internal Location,CDG-R3F09N3,1714,R3F09N3
marin.stock_location_5244,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,10,1,Internal Location,CDG-R3F10N1,1701,R3F10N1
marin.stock_location_5245,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,10,2,Internal Location,CDG-R3F10N2,1702,R3F10N2
marin.stock_location_5246,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,10,3,Internal Location,CDG-R3F10N3,1703,R3F10N3
marin.stock_location_5247,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,11,1,Internal Location,CDG-R3F11N1,1690,R3F11N1
marin.stock_location_5248,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,11,2,Internal Location,CDG-R3F11N2,1691,R3F11N2
marin.stock_location_5249,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,11,3,Internal Location,CDG-R3F11N3,1692,R3F11N3
marin.stock_location_5250,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,12,1,Internal Location,CDG-R3F12N1,1679,R3F12N1
marin.stock_location_5251,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,12,2,Internal Location,CDG-R3F12N2,1680,R3F12N2
marin.stock_location_5252,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,12,3,Internal Location,CDG-R3F12N3,1681,R3F12N3
marin.stock_location_5253,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,13,1,Internal Location,CDG-R3F13N1,1668,R3F13N1
marin.stock_location_5254,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,13,2,Internal Location,CDG-R3F13N2,1669,R3F13N2
marin.stock_location_5255,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,13,3,Internal Location,CDG-R3F13N3,1670,R3F13N3
marin.stock_location_5256,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,14,1,Internal Location,CDG-R3F14N1,1657,R3F14N1
marin.stock_location_5257,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,14,2,Internal Location,CDG-R3F14N2,1658,R3F14N2
marin.stock_location_5258,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,14,3,Internal Location,CDG-R3F14N3,1659,R3F14N3
marin.stock_location_5259,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,15,1,Internal Location,CDG-R3F15N1,1646,R3F15N1
marin.stock_location_5260,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,15,2,Internal Location,CDG-R3F15N2,1647,R3F15N2
marin.stock_location_5261,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,15,3,Internal Location,CDG-R3F15N3,1648,R3F15N3
marin.stock_location_5262,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,16,1,Internal Location,CDG-R3F16N1,1635,R3F16N1
marin.stock_location_5263,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,16,2,Internal Location,CDG-R3F16N2,1636,R3F16N2
marin.stock_location_5264,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,16,3,Internal Location,CDG-R3F16N3,1637,R3F16N3
marin.stock_location_5265,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,17,1,Internal Location,CDG-R3F17N1,1624,R3F17N1
marin.stock_location_5266,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,17,2,Internal Location,CDG-R3F17N2,1625,R3F17N2
marin.stock_location_5267,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,17,3,Internal Location,CDG-R3F17N3,1626,R3F17N3
marin.stock_location_5268,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,18,1,Internal Location,CDG-R3F18N1,1613,R3F18N1
marin.stock_location_5269,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,18,2,Internal Location,CDG-R3F18N2,1614,R3F18N2
marin.stock_location_5270,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,18,3,Internal Location,CDG-R3F18N3,1615,R3F18N3
marin.stock_location_5271,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,19,1,Internal Location,CDG-R3F19N1,1602,R3F19N1
marin.stock_location_5272,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,19,2,Internal Location,CDG-R3F19N2,1603,R3F19N2
marin.stock_location_5273,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,19,3,Internal Location,CDG-R3F19N3,1604,R3F19N3
marin.stock_location_5274,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,20,1,Internal Location,CDG-R3F20N1,1591,R3F20N1
marin.stock_location_5275,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,20,2,Internal Location,CDG-R3F20N2,1592,R3F20N2
marin.stock_location_5276,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,20,3,Internal Location,CDG-R3F20N3,1593,R3F20N3
marin.stock_location_5277,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,21,1,Internal Location,CDG-R3F21N1,1580,R3F21N1
marin.stock_location_5278,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,21,2,Internal Location,CDG-R3F21N2,1581,R3F21N2
marin.stock_location_5279,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,21,3,Internal Location,CDG-R3F21N3,1582,R3F21N3
marin.stock_location_5280,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,22,1,Internal Location,CDG-R3F22N1,1569,R3F22N1
marin.stock_location_5281,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,22,2,Internal Location,CDG-R3F22N2,1570,R3F22N2
marin.stock_location_5282,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,22,3,Internal Location,CDG-R3F22N3,1571,R3F22N3
marin.stock_location_5283,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,23,1,Internal Location,CDG-R3F23N1,1558,R3F23N1
marin.stock_location_5284,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,23,2,Internal Location,CDG-R3F23N2,1559,R3F23N2
marin.stock_location_5285,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,23,3,Internal Location,CDG-R3F23N3,1560,R3F23N3
marin.stock_location_5286,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,24,1,Internal Location,CDG-R3F24N1,1547,R3F24N1
marin.stock_location_5287,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,24,2,Internal Location,CDG-R3F24N2,1548,R3F24N2
marin.stock_location_5288,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,24,3,Internal Location,CDG-R3F24N3,1549,R3F24N3
marin.stock_location_5289,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,25,1,Internal Location,CDG-R3F25N1,1536,R3F25N1
marin.stock_location_5290,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,25,2,Internal Location,CDG-R3F25N2,1537,R3F25N2
marin.stock_location_5291,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,25,3,Internal Location,CDG-R3F25N3,1538,R3F25N3
marin.stock_location_5292,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,26,1,Internal Location,CDG-R3F26N1,1525,R3F26N1
marin.stock_location_5293,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,26,2,Internal Location,CDG-R3F26N2,1526,R3F26N2
marin.stock_location_5294,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,26,3,Internal Location,CDG-R3F26N3,1527,R3F26N3
marin.stock_location_5295,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,27,1,Internal Location,CDG-R3F27N1,1514,R3F27N1
marin.stock_location_5296,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,27,2,Internal Location,CDG-R3F27N2,1515,R3F27N2
marin.stock_location_5297,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,27,3,Internal Location,CDG-R3F27N3,1516,R3F27N3
marin.stock_location_5298,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,28,1,Internal Location,CDG-R3F28N1,1507,R3F28N1
marin.stock_location_5299,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,28,2,Internal Location,CDG-R3F28N2,1506,R3F28N2
marin.stock_location_5300,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,28,3,Internal Location,CDG-R3F28N3,1505,R3F28N3
marin.stock_location_5301,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,29,1,Internal Location,CDG-R3F29N1,1496,R3F29N1
marin.stock_location_5302,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,29,2,Internal Location,CDG-R3F29N2,1497,R3F29N2
marin.stock_location_5303,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,29,3,Internal Location,CDG-R3F29N3,1498,R3F29N3
marin.stock_location_5304,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_2,True,5,30,1,Internal Location,CDG-R3F30N1,1485,R3F30N1
marin.stock_location_5305,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_3,True,5,30,2,Internal Location,CDG-R3F30N2,1486,R3F30N2
marin.stock_location_5306,marin.company_lmmr,marin.stock_location_5061,marin.stock_storage_category_4,True,5,30,3,Internal Location,CDG-R3F30N3,1487,R3F30N3
marin.stock_location_5307,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,5,1,Internal Location,CDG-R4F05N1,1763,R4F05N1
marin.stock_location_5308,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_5,True,8,5,2,Internal Location,CDG-R4F05N2,1764,R4F05N2
marin.stock_location_5309,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_6,True,8,5,3,Internal Location,CDG-R4F05N3,1765,R4F05N3
marin.stock_location_5310,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,6,1,Internal Location,CDG-R4F06N1,1752,R4F06N1
marin.stock_location_5311,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_5,True,8,6,2,Internal Location,CDG-R4F06N2,1753,R4F06N2
marin.stock_location_5312,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_6,True,8,6,3,Internal Location,CDG-R4F06N3,1754,R4F06N3
marin.stock_location_5313,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,7,1,Internal Location,CDG-R4F07N1,1741,R4F07N1
marin.stock_location_5314,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_5,True,8,7,2,Internal Location,CDG-R4F07N2,1742,R4F07N2
marin.stock_location_5315,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_6,True,8,7,3,Internal Location,CDG-R4F07N3,1743,R4F07N3
marin.stock_location_5316,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,8,1,Internal Location,CDG-R4F08N1,1730,R4F08N1
marin.stock_location_5317,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,8,2,Internal Location,CDG-R4F08N2,1731,R4F08N2
marin.stock_location_5318,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,8,3,Internal Location,CDG-R4F08N3,1732,R4F08N3
marin.stock_location_5319,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,9,1,Internal Location,CDG-R4F09N1,1719,R4F09N1
marin.stock_location_5320,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,9,2,Internal Location,CDG-R4F09N2,1720,R4F09N2
marin.stock_location_5321,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,9,3,Internal Location,CDG-R4F09N3,1721,R4F09N3
marin.stock_location_5322,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,10,1,Internal Location,CDG-R4F10N1,1708,R4F10N1
marin.stock_location_5323,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,10,2,Internal Location,CDG-R4F10N2,1709,R4F10N2
marin.stock_location_5324,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,10,3,Internal Location,CDG-R4F10N3,1710,R4F10N3
marin.stock_location_5325,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,11,1,Internal Location,CDG-R4F11N1,1697,R4F11N1
marin.stock_location_5326,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,11,2,Internal Location,CDG-R4F11N2,1698,R4F11N2
marin.stock_location_5327,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,11,3,Internal Location,CDG-R4F11N3,1699,R4F11N3
marin.stock_location_5328,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,12,1,Internal Location,CDG-R4F12N1,1686,R4F12N1
marin.stock_location_5329,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,12,2,Internal Location,CDG-R4F12N2,1687,R4F12N2
marin.stock_location_5330,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,12,3,Internal Location,CDG-R4F12N3,1688,R4F12N3
marin.stock_location_5331,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,13,1,Internal Location,CDG-R4F13N1,1675,R4F13N1
marin.stock_location_5332,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,13,2,Internal Location,CDG-R4F13N2,1676,R4F13N2
marin.stock_location_5333,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,13,3,Internal Location,CDG-R4F13N3,1677,R4F13N3
marin.stock_location_5334,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,14,0,Internal Location,CDG-R4F14N0,1664,R4F14N1
marin.stock_location_5335,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,14,2,Internal Location,CDG-R4F14N2,1665,R4F14N2
marin.stock_location_5336,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,14,3,Internal Location,CDG-R4F14N3,1666,R4F14N3
marin.stock_location_5337,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,15,1,Internal Location,CDG-R4F15N1,1653,R4F15N1
marin.stock_location_5338,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,15,2,Internal Location,CDG-R4F15N2,1654,R4F15N2
marin.stock_location_5339,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,15,3,Internal Location,CDG-R4F15N3,1655,R4F15N3
marin.stock_location_5340,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,16,1,Internal Location,CDG-R4F16N1,1642,R4F16N1
marin.stock_location_5341,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,16,2,Internal Location,CDG-R4F16N2,1643,R4F16N2
marin.stock_location_5342,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,16,3,Internal Location,CDG-R4F16N3,1644,R4F16N3
marin.stock_location_5343,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,17,1,Internal Location,CDG-R4F17N1,1631,R4F17N1
marin.stock_location_5344,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,17,2,Internal Location,CDG-R4F17N2,1632,R4F17N2
marin.stock_location_5345,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,17,3,Internal Location,CDG-R4F17N3,1633,R4F17N3
marin.stock_location_5346,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,18,1,Internal Location,CDG-R4F18N1,1620,R4F18N1
marin.stock_location_5347,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,18,2,Internal Location,CDG-R4F18N2,1621,R4F18N2
marin.stock_location_5348,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,18,3,Internal Location,CDG-R4F18N3,1622,R4F18N3
marin.stock_location_5349,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,19,1,Internal Location,CDG-R4F19N1,1609,R4F19N1
marin.stock_location_5350,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,19,2,Internal Location,CDG-R4F19N2,1610,R4F19N2
marin.stock_location_5351,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,19,3,Internal Location,CDG-R4F19N3,1611,R4F19N3
marin.stock_location_5352,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,20,1,Internal Location,CDG-R4F20N1,1598,R4F20N1
marin.stock_location_5353,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,20,2,Internal Location,CDG-R4F20N2,1599,R4F20N2
marin.stock_location_5354,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,20,3,Internal Location,CDG-R4F20N3,1600,R4F20N3
marin.stock_location_5355,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,21,1,Internal Location,CDG-R4F21N1,1587,R4F21N1
marin.stock_location_5356,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_3,True,8,21,2,Internal Location,CDG-R4F21N2,1588,R4F21N2
marin.stock_location_5357,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_4,True,8,21,3,Internal Location,CDG-R4F21N3,1589,R4F21N3
marin.stock_location_5358,marin.company_lmmr,marin.stock_location_5062,marin.stock_storage_category_2,True,8,22,1,Internal Location,CDG-R4F22N1,1576,R4F22N1
