id,account_prefix,analytic_distribution,company_id/id,product_id/id,vehicle_id/id
analytic_distribution_model_1245,401.04.00,"{""1166"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1483,
analytic_distribution_model_1246,501.01.00,"{""1166"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1483,
analytic_distribution_model_1247,401.04.00,"{""1168"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1486,
analytic_distribution_model_1248,501.01.00,"{""1168"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1486,
analytic_distribution_model_1249,401.04.00,"{""1169"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1487,
analytic_distribution_model_1250,501.01.00,"{""1169"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1487,
analytic_distribution_model_1251,401.04.00,"{""1170"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1488,
analytic_distribution_model_1252,501.01.00,"{""1170"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1488,
analytic_distribution_model_1253,401.04.00,"{""1171"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1489,
analytic_distribution_model_1254,501.01.00,"{""1171"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1489,
analytic_distribution_model_1255,401.04.00,"{""1172"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1490,
analytic_distribution_model_1256,501.01.00,"{""1172"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1490,
analytic_distribution_model_1257,401.04.00,"{""1173"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1492,
analytic_distribution_model_1258,501.01.00,"{""1173"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1492,
analytic_distribution_model_1259,401.04.00,"{""1174"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1495,
analytic_distribution_model_1260,501.01.00,"{""1174"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1495,
analytic_distribution_model_1261,401.04.00,"{""1175"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1496,
analytic_distribution_model_1262,501.01.00,"{""1175"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1496,
analytic_distribution_model_1263,401.04.00,"{""1176"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1497,
analytic_distribution_model_1264,501.01.00,"{""1176"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1497,
analytic_distribution_model_1265,401.04.00,"{""1177"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1498,
analytic_distribution_model_1266,501.01.00,"{""1177"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1498,
analytic_distribution_model_1267,401.04.00,"{""1181"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1500,
analytic_distribution_model_1268,501.01.00,"{""1181"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1500,
analytic_distribution_model_1269,401.04.00,"{""1182"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1504,
analytic_distribution_model_1270,501.01.00,"{""1182"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1504,
analytic_distribution_model_1271,401.04.00,"{""1185"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1505,
analytic_distribution_model_1272,501.01.00,"{""1185"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1505,
analytic_distribution_model_1273,401.04.00,"{""1186"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1506,
analytic_distribution_model_1274,501.01.00,"{""1186"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1506,
analytic_distribution_model_1275,401.04.00,"{""1187"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1507,
analytic_distribution_model_1276,501.01.00,"{""1187"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1507,
analytic_distribution_model_1277,401.04.00,"{""1188"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1508,
analytic_distribution_model_1278,501.01.00,"{""1188"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1508,
analytic_distribution_model_1279,401.04.00,"{""1189"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1509,
analytic_distribution_model_1280,501.01.00,"{""1189"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1509,
analytic_distribution_model_1281,401.04.00,"{""1190"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1510,
analytic_distribution_model_1282,501.01.00,"{""1190"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1510,
analytic_distribution_model_1283,401.04.00,"{""1192"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1513,
analytic_distribution_model_1284,501.01.00,"{""1192"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1513,
analytic_distribution_model_1285,401.04.00,"{""1193"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1514,
analytic_distribution_model_1286,501.01.00,"{""1193"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1514,
analytic_distribution_model_1287,401.04.00,"{""1195"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1515,
analytic_distribution_model_1288,501.01.00,"{""1195"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1515,
analytic_distribution_model_1289,401.04.00,"{""1196"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1517,
analytic_distribution_model_1290,501.01.00,"{""1196"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1517,
analytic_distribution_model_1291,401.04.00,"{""1197"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1518,
analytic_distribution_model_1292,501.01.00,"{""1197"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1518,
analytic_distribution_model_1293,401.04.00,"{""1198"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1519,
analytic_distribution_model_1294,501.01.00,"{""1198"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1519,
analytic_distribution_model_1295,401.04.00,"{""1200"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1522,
analytic_distribution_model_1296,501.01.00,"{""1200"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1522,
analytic_distribution_model_1297,401.04.00,"{""1201"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1523,
analytic_distribution_model_1298,501.01.00,"{""1201"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1523,
analytic_distribution_model_1299,401.04.00,"{""1202"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1524,
analytic_distribution_model_1300,501.01.00,"{""1202"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1524,
analytic_distribution_model_1301,401.04.00,"{""1203"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1527,
analytic_distribution_model_1302,501.01.00,"{""1203"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1527,
analytic_distribution_model_1303,401.04.00,"{""1204"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1529,
analytic_distribution_model_1304,501.01.00,"{""1204"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1529,
analytic_distribution_model_1305,401.04.00,"{""1205"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1530,
analytic_distribution_model_1306,501.01.00,"{""1205"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1530,
analytic_distribution_model_1307,401.04.00,"{""1206"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1531,
analytic_distribution_model_1308,501.01.00,"{""1206"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1531,
analytic_distribution_model_1309,401.04.00,"{""1208"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1534,
analytic_distribution_model_1310,501.01.00,"{""1208"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1534,
analytic_distribution_model_1311,401.04.00,"{""1209"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1536,
analytic_distribution_model_1312,501.01.00,"{""1209"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1536,
analytic_distribution_model_1313,401.04.00,"{""1210"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1537,
analytic_distribution_model_1314,501.01.00,"{""1210"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1537,
analytic_distribution_model_1315,401.04.00,"{""1212"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1539,
analytic_distribution_model_1316,501.01.00,"{""1212"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1539,
analytic_distribution_model_1317,401.04.00,"{""1214"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1542,
analytic_distribution_model_1318,501.01.00,"{""1214"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1542,
analytic_distribution_model_1319,401.04.00,"{""1215"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1543,
analytic_distribution_model_1320,501.01.00,"{""1215"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1543,
analytic_distribution_model_1321,401.04.00,"{""1217"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1546,
analytic_distribution_model_1322,501.01.00,"{""1217"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1546,
analytic_distribution_model_1323,401.04.00,"{""1218"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1547,
analytic_distribution_model_1324,501.01.00,"{""1218"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1547,
analytic_distribution_model_1325,401.04.00,"{""1219"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1548,
analytic_distribution_model_1326,501.01.00,"{""1219"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1548,
analytic_distribution_model_1327,401.04.00,"{""1220"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1549,
analytic_distribution_model_1328,501.01.00,"{""1220"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1549,
analytic_distribution_model_1329,401.04.00,"{""1221"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1550,
analytic_distribution_model_1330,501.01.00,"{""1221"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1550,
analytic_distribution_model_1331,401.04.00,"{""1222"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1551,
analytic_distribution_model_1332,501.01.00,"{""1222"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1551,
analytic_distribution_model_1333,401.04.00,"{""1223"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1556,
analytic_distribution_model_1334,501.01.00,"{""1223"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1556,
analytic_distribution_model_1335,401.04.00,"{""1224"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1558,
analytic_distribution_model_1336,501.01.00,"{""1224"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1558,
analytic_distribution_model_1337,401.04.00,"{""1225"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1560,
analytic_distribution_model_1338,501.01.00,"{""1225"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1560,
analytic_distribution_model_1339,401.04.00,"{""1227"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1564,
analytic_distribution_model_1340,501.01.00,"{""1227"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1564,
analytic_distribution_model_1341,401.04.00,"{""1228"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1565,
analytic_distribution_model_1342,501.01.00,"{""1228"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1565,
analytic_distribution_model_1343,401.04.00,"{""1229"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1566,
analytic_distribution_model_1344,501.01.00,"{""1229"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1566,
analytic_distribution_model_1345,401.04.00,"{""1230"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1567,
analytic_distribution_model_1346,501.01.00,"{""1230"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1567,
analytic_distribution_model_1347,401.04.00,"{""1231"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1569,
analytic_distribution_model_1348,501.01.00,"{""1231"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1569,
analytic_distribution_model_1349,401.04.00,"{""1232"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1570,
analytic_distribution_model_1350,501.01.00,"{""1232"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1570,
analytic_distribution_model_1351,401.04.00,"{""1233"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1571,
analytic_distribution_model_1352,501.01.00,"{""1233"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1571,
analytic_distribution_model_1353,401.04.00,"{""1234"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1572,
analytic_distribution_model_1354,501.01.00,"{""1234"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1572,
analytic_distribution_model_1355,401.04.00,"{""1237"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1574,
analytic_distribution_model_1356,501.01.00,"{""1237"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1574,
analytic_distribution_model_1357,401.04.00,"{""1238"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1575,
analytic_distribution_model_1358,501.01.00,"{""1238"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1575,
analytic_distribution_model_1359,401.04.00,"{""1242"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1588,
analytic_distribution_model_1360,501.01.00,"{""1242"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1588,
analytic_distribution_model_1361,401.04.00,"{""1243"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1589,
analytic_distribution_model_1362,501.01.00,"{""1243"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1589,
analytic_distribution_model_1363,401.04.00,"{""1247"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1593,
analytic_distribution_model_1364,501.01.00,"{""1247"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1593,
analytic_distribution_model_1365,401.04.00,"{""1248"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1594,
analytic_distribution_model_1366,501.01.00,"{""1248"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1594,
analytic_distribution_model_1367,401.04.00,"{""1250"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1598,
analytic_distribution_model_1368,501.01.00,"{""1250"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1598,
analytic_distribution_model_1369,401.04.00,"{""1251"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1599,
analytic_distribution_model_1370,501.01.00,"{""1251"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1599,
analytic_distribution_model_1371,401.04.00,"{""1251"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1600,
analytic_distribution_model_1372,501.01.00,"{""1251"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1600,
analytic_distribution_model_1373,401.04.00,"{""1252"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1601,
analytic_distribution_model_1374,501.01.00,"{""1252"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1601,
analytic_distribution_model_1375,401.04.00,"{""1253"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1603,
analytic_distribution_model_1376,501.01.00,"{""1253"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1603,
analytic_distribution_model_1377,401.04.00,"{""1255"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1606,
analytic_distribution_model_1378,501.01.00,"{""1255"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1606,
analytic_distribution_model_1379,401.04.00,"{""1256"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1611,
analytic_distribution_model_1380,501.01.00,"{""1256"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1611,
analytic_distribution_model_1381,401.04.00,"{""1257"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1612,
analytic_distribution_model_1382,501.01.00,"{""1257"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1612,
analytic_distribution_model_1383,401.04.00,"{""1258"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1616,
analytic_distribution_model_1384,501.01.00,"{""1258"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1616,
analytic_distribution_model_1385,401.04.00,"{""1259"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1618,
analytic_distribution_model_1386,501.01.00,"{""1259"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1618,
analytic_distribution_model_1387,401.04.00,"{""1260"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1620,
analytic_distribution_model_1388,501.01.00,"{""1260"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1620,
analytic_distribution_model_1389,401.04.00,"{""1261"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1623,
analytic_distribution_model_1390,501.01.00,"{""1261"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1623,
analytic_distribution_model_1391,401.04.00,"{""1262"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1627,
analytic_distribution_model_1392,501.01.00,"{""1262"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1627,
analytic_distribution_model_1393,401.04.00,"{""1263"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1628,
analytic_distribution_model_1394,501.01.00,"{""1263"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1628,
analytic_distribution_model_1395,401.04.00,"{""1265"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1629,
analytic_distribution_model_1396,501.01.00,"{""1265"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1629,
analytic_distribution_model_1397,401.04.00,"{""1266"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1630,
analytic_distribution_model_1398,501.01.00,"{""1266"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1630,
analytic_distribution_model_1399,401.04.00,"{""1268"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1640,
analytic_distribution_model_1400,501.01.00,"{""1268"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1640,
analytic_distribution_model_1401,401.04.00,"{""1270"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1650,
analytic_distribution_model_1402,501.01.00,"{""1270"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1650,
analytic_distribution_model_1403,401.04.00,"{""1271"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1651,
analytic_distribution_model_1404,501.01.00,"{""1271"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1651,
analytic_distribution_model_1405,401.04.00,"{""1279"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1653,
analytic_distribution_model_1406,501.01.00,"{""1279"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1653,
analytic_distribution_model_1407,401.04.00,"{""1280"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1654,
analytic_distribution_model_1408,501.01.00,"{""1280"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1654,
analytic_distribution_model_1409,401.04.00,"{""1281"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1655,
analytic_distribution_model_1410,501.01.00,"{""1281"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1655,
analytic_distribution_model_1411,401.04.00,"{""1284"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1657,
analytic_distribution_model_1412,501.01.00,"{""1284"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1657,
analytic_distribution_model_1413,401.04.00,"{""1285"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1658,
analytic_distribution_model_1414,501.01.00,"{""1285"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1658,
analytic_distribution_model_1415,401.04.00,"{""1286"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1660,
analytic_distribution_model_1416,501.01.00,"{""1286"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1660,
analytic_distribution_model_1417,401.04.00,"{""1287"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1661,
analytic_distribution_model_1418,501.01.00,"{""1287"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1661,
analytic_distribution_model_1419,401.04.00,"{""1288"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1666,
analytic_distribution_model_1420,501.01.00,"{""1288"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1666,
analytic_distribution_model_1421,401.04.00,"{""1292"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1670,
analytic_distribution_model_1422,501.01.00,"{""1292"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1670,
analytic_distribution_model_1423,401.04.00,"{""1293"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1671,
analytic_distribution_model_1424,501.01.00,"{""1293"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1671,
analytic_distribution_model_1425,401.04.00,"{""1296"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1684,
analytic_distribution_model_1426,501.01.00,"{""1296"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1684,
analytic_distribution_model_1427,401.04.00,"{""1298"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1686,
analytic_distribution_model_1428,501.01.00,"{""1298"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1686,
analytic_distribution_model_1429,401.04.00,"{""1299"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1687,
analytic_distribution_model_1430,501.01.00,"{""1299"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1687,
analytic_distribution_model_1431,401.04.00,"{""1314"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1688,
analytic_distribution_model_1432,501.01.00,"{""1314"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1688,
analytic_distribution_model_1433,401.04.00,"{""1315"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1689,
analytic_distribution_model_1434,501.01.00,"{""1315"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1689,
analytic_distribution_model_1435,401.04.00,"{""1316"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1691,
analytic_distribution_model_1436,501.01.00,"{""1316"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1691,
analytic_distribution_model_1437,401.04.00,"{""1317"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1692,
analytic_distribution_model_1438,501.01.00,"{""1317"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1692,
analytic_distribution_model_1439,401.04.00,"{""1319"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1697,
analytic_distribution_model_1440,501.01.00,"{""1319"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1697,
analytic_distribution_model_1441,401.04.00,"{""1320"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1698,
analytic_distribution_model_1442,501.01.00,"{""1320"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1698,
analytic_distribution_model_1443,401.04.00,"{""1321"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1699,
analytic_distribution_model_1444,501.01.00,"{""1321"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1699,
analytic_distribution_model_1445,401.04.00,"{""1322"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1700,
analytic_distribution_model_1446,501.01.00,"{""1322"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1700,
analytic_distribution_model_1447,401.04.00,"{""1323"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1701,
analytic_distribution_model_1448,501.01.00,"{""1323"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1701,
analytic_distribution_model_1449,401.04.00,"{""1324"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1702,
analytic_distribution_model_1450,501.01.00,"{""1324"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1702,
analytic_distribution_model_1451,401.04.00,"{""1325"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1704,
analytic_distribution_model_1452,501.01.00,"{""1325"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1704,
analytic_distribution_model_1453,401.04.00,"{""1326"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1705,
analytic_distribution_model_1454,501.01.00,"{""1326"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1705,
analytic_distribution_model_1455,401.04.00,"{""1327"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1706,
analytic_distribution_model_1456,501.01.00,"{""1327"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1706,
analytic_distribution_model_1457,401.04.00,"{""1333"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1708,
analytic_distribution_model_1458,501.01.00,"{""1333"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1708,
analytic_distribution_model_1459,401.04.00,"{""1334"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1709,
analytic_distribution_model_1460,501.01.00,"{""1334"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1709,
analytic_distribution_model_1461,401.04.00,"{""1336"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1711,
analytic_distribution_model_1462,501.01.00,"{""1336"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1711,
analytic_distribution_model_1463,401.04.00,"{""1337"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1714,
analytic_distribution_model_1464,501.01.00,"{""1337"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1714,
analytic_distribution_model_1465,401.04.00,"{""1338"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1715,
analytic_distribution_model_1466,501.01.00,"{""1338"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1715,
analytic_distribution_model_1467,401.04.00,"{""1339"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1717,
analytic_distribution_model_1468,501.01.00,"{""1339"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1717,
analytic_distribution_model_1469,401.04.00,"{""1340"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1718,
analytic_distribution_model_1470,501.01.00,"{""1340"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1718,
analytic_distribution_model_1471,401.04.00,"{""1342"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1721,
analytic_distribution_model_1472,501.01.00,"{""1342"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1721,
analytic_distribution_model_1473,401.04.00,"{""1346"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1735,
analytic_distribution_model_1474,501.01.00,"{""1346"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1735,
analytic_distribution_model_1475,401.04.00,"{""1347"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1738,
analytic_distribution_model_1476,501.01.00,"{""1347"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1738,
analytic_distribution_model_1477,401.04.00,"{""1348"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1739,
analytic_distribution_model_1478,501.01.00,"{""1348"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1739,
analytic_distribution_model_1479,401.04.00,"{""1349"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1740,
analytic_distribution_model_1480,501.01.00,"{""1349"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1740,
analytic_distribution_model_1481,401.04.00,"{""1351"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1742,
analytic_distribution_model_1482,501.01.00,"{""1351"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1742,
analytic_distribution_model_1483,401.04.00,"{""1352"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1743,
analytic_distribution_model_1484,501.01.00,"{""1352"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1743,
analytic_distribution_model_1485,401.04.00,"{""1354"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1745,
analytic_distribution_model_1486,501.01.00,"{""1354"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1745,
analytic_distribution_model_1487,401.04.00,"{""1355"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1749,
analytic_distribution_model_1488,501.01.00,"{""1355"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1749,
